date,cape,shear,temperature,humidity,scs_index,storm_event,season,verified_scs_index
2020-01-01,1474.8366255900366,24.660100115588325,26.619933066824395,77.96129158423813,0.32731893400442125,0,Winter,0.34103925458177775
2020-01-01,1041.501438822846,13.93161100700241,24.521542709562684,67.94056641816917,-0.9982115089958015,0,Winter,-1.020429302990196
2020-01-01,1491.0544863021266,13.471914303725828,24.293140890303487,80.96892324842293,-0.5475888003988535,0,Winter,-0.5141480830604667
2020-01-02,1310.6467162515812,24.207901667424288,25.898265706371927,67.9526415776374,0.09417599865791432,0,Winter,0.10764857902539682
2020-01-02,1804.5850626630086,16.002775616185573,24.019845464371084,92.35428461533432,0.07775501693430997,0,Winter,0.06188816547981019
2020-01-02,1635.323995015439,22.261576024051113,23.666988217277837,61.965839944704214,0.34037004331492393,0,Winter,0.34708041933744677
2020-01-03,1922.4000546667376,14.139953671326102,23.365770300133768,56.49575502012347,0.07173643055165951,0,Winter,0.05834446494593659
2020-01-03,1162.8728136415712,18.660287496406983,26.977136823834087,71.76399423219087,-0.48490599587355243,0,Winter,-0.5043272171325859
2020-01-03,563.9765643849263,20.840635052183035,25.465400655341366,54.04529263456454,-1.0687693601794508,0,Winter,-1.0562077266234662
2020-01-04,2517.67899086241,22.93193608143937,26.638507986403027,50.36959161358725,1.4593164017454818,1,Winter,1.4637336108201975
2020-01-04,672.397339901758,23.131181951937812,26.674942208278907,55.21120740156877,-0.7252037944075567,0,Winter,-0.7463509994913262
2020-01-04,381.97504078252837,19.72814389550232,21.37330361455949,62.392076242333765,-1.3788905264191051,0,Winter,-1.3627066358743036
2020-01-05,1387.7436771732973,18.97479511970443,28.006996651144465,70.28957333381683,-0.20922638059051524,0,Winter,-0.20851234886889808
2020-01-05,2021.210287632674,22.577939064298743,27.194816156253744,80.14359665237187,0.848879713093457,0,Winter,0.8372470351422221
2020-01-05,1170.66944684669,24.656044198151392,23.69929271910407,65.57390415601577,-0.026309434545821353,0,Winter,-0.02614517445884662
2020-01-06,1505.8364230835798,14.678767004132325,28.850969643250146,89.78408135595247,-0.3919272247894829,0,Winter,-0.4019612631209139
2020-01-06,1290.9633768727022,13.502059615332694,25.531461514672753,70.10918750568516,-0.7325375116803348,0,Winter,-0.7531284812045569
2020-01-06,2201.031746930905,23.86059126052163,27.366176775174942,77.58067549136682,1.153360500497923,1,Winter,1.1544205287431892
2020-01-07,-130.52741944584366,25.417810965451523,22.2697950457653,69.26166681673217,-1.5595513870458269,0,Winter,-1.53600824757924
2020-01-07,1799.5451575505363,8.82933887020425,25.60661933075223,65.78309562412848,-0.4862295938629744,0,Winter,-0.5050457987398227
2020-01-07,1105.0372300503825,22.308722943150723,22.631977522373628,77.83930919748133,-0.29617423219105055,0,Winter,-0.2888319366393992
2020-01-08,1707.6211699060536,17.952224310413083,25.94657990902736,57.731789876320455,0.10065802325632289,0,Winter,0.0973540626190223
2020-01-08,1585.447314546975,22.274032287470906,24.534077914253036,67.43074442841085,0.30279873817429476,0,Winter,0.28789619783402287
2020-01-08,2095.7087760438726,27.209080696316814,25.132912997413534,68.54353403899351,1.2980773337805644,1,Winter,1.2891882312220904
2020-01-09,2077.1675960107573,19.119762920224822,25.694678189240086,74.38954893273642,0.636753992983191,0,Winter,0.6343617207072019
2020-01-09,1557.465871453942,14.937804416601532,24.571273334158125,45.18852152050862,-0.30135258019867034,0,Winter,-0.31943623034570995
2020-01-09,1472.1936707259622,19.349213505875227,27.06563264621673,71.01370405956975,-0.09311574112490012,0,Winter,-0.07738017773540372
2020-01-10,1007.7500560641919,17.315117509549545,25.491964558298626,69.48809247665322,-0.7952896682275896,0,Winter,-0.7965986438315396
2020-01-10,1921.9711882254192,13.064946549303963,25.086810467414168,81.02264755369227,-0.010009997491346456,0,Winter,-0.02622223797242995
2020-01-10,1050.3179939337222,25.170270775532476,25.606152415108117,55.32686861497602,-0.12988918507220998,0,Winter,-0.13110072151879526
2020-01-11,755.4618581711555,23.158936688331476,24.515266400064426,61.38878360248363,-0.657763753129178,0,Winter,-0.6439937987415051
2020-01-11,769.3478305938143,19.792703528441365,24.66136842112257,63.518165815227206,-0.8686315048598103,0,Winter,-0.8904343499137161
2020-01-11,1683.977366394021,14.534729627216928,24.745259548194433,67.04889823478402,-0.22831282121583218,0,Winter,-0.19836042561637193
2020-01-12,827.4771741450213,11.382795749319362,25.375286531731916,59.50439662240752,-1.4634178923849022,0,Winter,-1.4778510270933034
2020-01-12,1832.1251007536166,17.47598597716879,25.66562600322035,74.78743431927717,0.22535793935090348,0,Winter,0.21028817819418358
2020-01-12,1061.2732166894803,13.636045926721089,23.59590665025236,80.43923670677381,-1.0532635318916437,0,Winter,-1.0196905839115658
2020-01-13,1880.190904501894,20.518990445440362,27.066619665068785,49.093716221480676,0.50427801411698,0,Winter,0.5061794295996703
2020-01-13,1177.4228190160163,30.793148523883932,25.03397776735209,74.3094188059363,0.47621911131315675,0,Winter,0.4618298162779519
2020-01-13,1024.3963220971198,20.32463279193977,25.860567784833567,66.97219298165368,-0.5546683341637999,0,Winter,-0.5412220143271687
2020-01-14,1541.2592681267479,7.849313619036269,23.020844776680423,55.26547871191165,-0.8668388573995404,0,Winter,-0.8931972645761918
2020-01-14,1086.9174607718132,11.477899876670364,24.21482243991221,71.14987988814394,-1.1346084987839031,0,Winter,-1.1574947575074412
2020-01-14,1525.9629192862085,17.009316115559947,29.01433637817726,61.15170321230056,-0.21818885361713833,0,Winter,-0.1954719685846184
2020-01-15,765.9599948703379,20.25689334715091,26.209704068123234,71.05963866993427,-0.865083878366132,0,Winter,-0.8582278635497271
2020-01-15,835.2770841965041,26.306504314781996,22.93604494944003,78.70243973453495,-0.28295142204575807,0,Winter,-0.3016331209464315
2020-01-15,1765.190570377012,17.467212816157176,24.375131274968634,59.80766071602862,0.10788393617212269,0,Winter,0.1288700286317365
2020-01-16,2247.420059114993,17.00718976293274,22.90077863024525,63.6571128234025,0.6827768567429464,0,Winter,0.674538000801457
2020-01-16,1346.7523442389827,16.492772849234456,27.766057261730566,69.84433910417908,-0.4330367416040009,0,Winter,-0.452010425802429
2020-01-16,1609.2356706084233,19.77241007454585,24.417155598786835,73.57984483645407,0.10674023752581915,0,Winter,0.12099888526361921
2020-01-17,1998.946678184485,23.51451005461156,24.73338803813528,86.21776621287721,0.8752301402802058,0,Winter,0.8836198722544542
2020-01-17,1630.0438256097477,26.812920638870214,25.504225635207714,94.03330113101465,0.7092960807916495,0,Winter,0.6965586871520537
2020-01-17,1389.7518827733506,14.467916863063042,25.821427714587024,61.04218751484205,-0.5890439726388103,0,Winter,-0.5584604514129161
2020-01-18,574.5780022305313,23.34619968949247,23.74727492384422,77.36309060095378,-0.8626410051144457,0,Winter,-0.8475233695097246
2020-01-18,1610.400408072093,16.854341736467976,25.178562572251664,74.4285892761017,-0.0888222801837533,0,Winter,-0.10574545295094775
2020-01-18,2068.0800794662696,21.59997836512709,23.090350709805115,71.00967224338957,0.8092418412752551,0,Winter,0.817316572990638
2020-01-19,1610.8628463225805,27.053253060780968,23.38648453445414,80.90714547127523,0.6735161505608259,0,Winter,0.6922141867935485
2020-01-19,1870.6765264231158,22.26732079589234,27.04952722565245,62.79226852863929,0.644242743520318,0,Winter,0.631396992678813
2020-01-19,1238.827886896203,17.369490918822,26.436911191684064,87.7833516183965,-0.5356852894744255,0,Winter,-0.5136359154327341
2020-01-20,2679.884904471087,20.985582861899335,23.6267200842842,69.69722265147283,1.5081966734737426,1,Winter,1.5072005548212148
2020-01-20,1447.247041477773,23.043330472818994,22.336215135336975,71.87825920744424,0.19694333028891328,0,Winter,0.1813553002118716
2020-01-20,2331.8082355216816,9.642644938027477,24.5328528002381,54.149679652524256,0.1567580047735868,0,Winter,0.2005247779335948
2020-01-21,1967.7206434308875,27.654724121483063,21.834687705723372,65.8577191842427,1.1513248009661994,1,Winter,1.1696596277839144
2020-01-21,2221.9529667522684,27.4897871134266,25.573314583949273,76.6638665140504,1.4715916818843855,1,Winter,1.4634030636246362
2020-01-21,1640.991588695312,26.21053072386433,20.646649494765047,83.46310218568499,0.667877819063195,0,Winter,0.662665335162762
2020-01-22,1436.478274202386,15.23660986745227,26.270400952677083,56.321525257285344,-0.43363363331296656,0,Winter,-0.442001755339199
2020-01-22,1143.5571651870114,18.143447743256758,27.539656510664148,77.12058347731369,-0.5482630855894114,0,Winter,-0.5680336530254952
2020-01-22,858.94397530931,31.22050348797744,23.605050070554917,66.79475377127302,0.13030002031138332,0,Winter,0.11111341675992525
2020-01-23,2018.5012750926742,23.995325497773447,25.87159804408633,76.58666967274914,0.9353692365019397,0,Winter,0.9447979520859198
2020-01-23,2152.796894545437,17.51692990468536,23.64272425916159,77.21567824527409,0.6130012293212882,0,Winter,0.6002635247173309
2020-01-23,785.9115163497667,15.328675847303426,23.546952541176182,73.48299979626391,-1.2483443087505663,0,Winter,-1.2194762756967494
2020-01-24,1807.188516576195,29.721514881181484,24.799117181079566,77.10014603802563,1.1136033727872487,1,Winter,1.1376279090803048
2020-01-24,1160.3015269311556,29.960465677022402,23.104138214402788,64.77595968986503,0.3909269360227921,0,Winter,0.3760758829068613
2020-01-24,797.9224785837445,27.44133855878335,24.191002361407243,70.95472508413556,-0.250265668510258,0,Winter,-0.25796088172604825
2020-01-25,1826.8125210971539,20.06290784549094,24.478011196795993,64.42075707355386,0.4050488407987101,0,Winter,0.40613896353827805
2020-01-25,2309.946101078251,23.81460606574819,26.192284352767807,83.09852544292328,1.2912364812657524,1,Winter,1.2821908189515132
2020-01-25,1174.0480178590813,36.08692535685067,22.62337811769399,58.6247541676722,0.905982628941622,0,Winter,0.8716532819492746
2020-01-26,2619.9313822589584,25.1358079497055,26.868364722754034,67.91373767372345,1.7502573699337265,1,Winter,1.7593737337679156
2020-01-26,1295.05848038029,16.679475125908223,24.357727901122953,73.78805103983694,-0.48049186763543983,0,Winter,-0.49976299515739925
2020-01-26,1018.2334198123604,18.780776375505503,25.073057146976286,55.46870383586313,-0.6874750947267362,0,Winter,-0.6693617323804739
2020-01-27,1462.4486105254184,23.249886138804833,27.54813205120523,63.446022859601484,0.20539196207981897,0,Winter,0.21584003115323985
2020-01-27,2087.8274737992906,22.561344515260203,24.423817910143185,63.24043280006441,0.9274574528447317,0,Winter,0.9162990496861926
2020-01-27,1712.3758677258584,7.730223325139175,24.1655478402726,72.9029999514144,-0.7465594085574295,0,Winter,-0.6961182609137784
2020-01-28,2144.494458995854,19.68650223176388,29.085394148426715,78.32712151646194,0.7612667912883857,0,Winter,0.759877660328693
2020-01-28,1142.8257625085257,17.22935970369064,25.92218021584678,74.80149894337961,-0.6202367597151052,0,Winter,-0.6403837977558883
2020-01-28,1182.7199721425832,16.982335737329898,25.6887914791647,68.20789817941552,-0.6348788716262899,0,Winter,-0.6115794803329195
2020-01-29,1549.2102921527296,26.203620968607616,24.861762401369468,81.47795294946606,0.5344266171429886,0,Winter,0.5514242696330052
2020-01-29,1802.8914326072743,17.245645810865195,25.131935038170276,61.8525774617683,0.17239360118936906,0,Winter,0.15701922087639156
2020-01-29,1357.776622231033,15.087972817167042,26.68112228660906,52.41785933543916,-0.5773073255833512,0,Winter,-0.548547924849272
2020-01-30,804.6616364227468,31.915815125920656,26.055445325081244,76.18380710315817,0.06577635235806423,0,Winter,0.10000441426419548
2020-01-30,1993.8851197182107,24.666964531560804,26.441083797811316,71.07695487695493,0.9786012687333764,0,Winter,0.9676195914273804
2020-01-30,1244.5358178160914,20.30344004218105,27.240697701943635,52.406596980052,-0.29054943631533353,0,Winter,-0.27736055775647167
2020-01-31,1500.6517396459026,24.574526657921673,22.062837937982938,48.63246172155977,0.3520964128634658,0,Winter,0.36548526050036734
2020-01-31,1806.1066246687674,17.23092077296653,23.026713286134186,65.88548159275241,0.17510305051924355,0,Winter,0.1597459062075865
2020-01-31,1360.4183470454923,12.866676186798312,23.05130967030231,67.98955481818248,-0.7544912458393676,0,Winter,-0.7190337182800698
2020-02-01,1665.6800969619803,21.217898363739877,25.13112692479976,85.527643661592,0.2974670737770282,0,Winter,0.30209410268245246
2020-02-01,1637.5872419806587,19.52605275975392,24.789457304462932,75.58414109716313,0.15157527078171812,0,Winter,0.13593332066591032
2020-02-01,1235.6522834912519,20.642550981751175,24.920038630557077,63.14179944181054,-0.2737406287872601,0,Winter,-0.2615619294254669
2020-02-02,1061.6545416445729,18.53811410816754,29.115277671346036,64.08397419110958,-0.637275387073813,0,Winter,-0.6359624558916203
2020-02-02,2001.8130212122283,14.807952003313169,24.85139056215461,80.67760461636841,0.22128278335486212,0,Winter,0.20635483885008182
